Lch,Wch,Tch,Tox1,Tox2,Ion_N,Ioff_N,Vth_N,SS_N,Ion_P,Ioff_P,Vth_P,SS_P
27.72,67.99,5.8,0.23,1.69,8.12750441033673e-05,6.41806033374337e-11,0.2152761060606003,51.826869941702185,4.95559828305183e-05,3.2737777142078595e-11,-0.2445509378563404,67.91707240135992
29.36,21.75,4.09,0.41,1.58,1.82943945153869e-05,1.1853898579624299e-11,0.2559793158853061,65.6751000882565,1.36848967054764e-05,5.76139773125431e-12,-0.2770942977340698,61.59428700591249
16.61,49.46,6.73,1.05,2.06,5.19284023596987e-05,1.19422610107854e-09,0.1709403314895245,72.37569709243044,3.53033612683615e-05,7.47306550933371e-10,-0.1795951192766699,72.53642324656491
19.98,61.45,5.69,0.47,1.78,6.74562061454132e-05,1.31585087435375e-10,0.1968806330524136,63.07135918315552,4.29089115815724e-05,7.145484953078259e-11,-0.221202084628148,57.74362147186071
34.17,29.5,7.88,0.23,2.15,4.59998894850899e-05,3.08160930571934e-11,0.2433428003277539,68.05460794253432,2.88993234316177e-05,7.800370469659e-12,-0.2585107560194828,68.32492705461202
22.89,76.3,5.82,0.45,2.1,8.91383776185224e-05,1.30661449033817e-10,0.1944601834698153,62.2612349916167,5.57425099924388e-05,6.936192130149279e-11,-0.2198340410982174,56.41305361238438
21.87,66.44,4.69,0.95,1.77,5.94307693670031e-05,1.1182025296258001e-10,0.2017097835852684,61.74739564034809,3.80818761584573e-05,6.02821796999757e-11,-0.2300267991614933,56.661023748429685
26.13,39.72,5.92,0.76,1.79,3.94265541029166e-05,5.51015880195297e-11,0.2372036204122292,64.8903379830169,2.53836551599809e-05,2.9183246736803695e-11,-0.2480651253331153,68.96642087916732
34.84,39.19,6.93,0.85,1.77,3.97341369725935e-05,3.91656403966329e-11,0.2417674183595157,68.3468566354718,2.33653211482404e-05,1.96885973298367e-11,-0.251436932669075,68.69603615064862
34.84,64.29,6.83,0.27,1.65,9.66575196943747e-05,5.4942445738472396e-11,0.2219206678252799,51.36464554058198,6.60345179317261e-07,2.7272679461298897e-11,-0.2420077950451448,67.403864044741
18.22,34.99,6.98,0.71,1.86,3.9888475467264e-05,2.43403176569689e-10,0.1914187887097344,70.02284073689238,2.49868741932675e-05,1.40605868151707e-10,-0.2106182529134467,70.7139845548145
25.53,38.24,6.98,0.77,1.62,4.54233195845613e-05,7.639804854023149e-11,0.2193087047292213,58.58676085429087,2.56540336566741e-05,4.0909043691700494e-11,-0.2454876614581809,69.1031471214539
33.31,69.55,6.51,0.96,2.09,6.03452214841789e-05,7.969177043376189e-11,0.2114103002169374,57.33077162878472,3.9743130752344e-05,3.99741214155283e-11,-0.243213775193718,68.48937010183381
28.56,60.53,6.6,0.48,1.52,6.94201115024413e-05,7.227045588871689e-11,0.2125709126437544,54.80443607450972,4.43999478503954e-05,3.65669203068125e-11,-0.2442611833244036,68.1827489977056
20.44,22.47,5.37,0.92,1.68,2.25895419770257e-05,4.8026747179193297e-11,0.2427605167705725,69.4102375340942,1.445064435205e-05,2.6626599634094796e-11,-0.2521429470581057,70.80539715068018
21.89,48.79,7.21,1.18,2.0,4.52627037555059e-05,3.54783425843256e-10,0.1842458733521169,70.567157568516,3.02296873178215e-05,1.12359956526927e-10,-0.2007327516589272,71.90690219052611
25.62,17.83,5.11,0.6,2.06,2.32488334501464e-05,1.6412742369149e-11,0.253179428202738,68.08885009242918,1.11488269122495e-05,8.6194544863974e-12,-0.270216748010042,67.72164657475376
17.98,67.91,7.28,0.51,1.59,1.3326316763618e-06,4.49872852843865e-10,0.1837672764699726,75.6846324358363,5.25542885446634e-05,2.51780527207415e-10,-0.1884712224704185,68.9475985970448
17.03,64.07,7.51,0.26,1.54,0.0001039202679605,3.6267435274556004e-10,0.1788761840512607,68.24710317215562,6.68336680865332e-05,2.071099540577e-10,-0.1928968135359683,64.8689833678826
28.72,52.29,4.03,0.6,1.58,4.88449782055812e-05,3.1585809029167095e-11,0.2425974237376641,67.78008276208419,2.91963861507137e-05,5.7729154205413295e-12,-0.2494807147404928,65.8053103043976
28.72,17.67,5.65,0.78,1.5,1.92568053813082e-05,1.58237217174308e-11,0.2539524339430183,68.3011343049405,1.1767696942542e-05,7.80447253576532e-12,-0.2727951690253408,67.07204078256198
26.82,47.89,4.4,0.22,2.02,4.80600481515079e-05,3.3466693268452394e-11,0.2321599613516961,48.42643688915038,2.82686183582742e-05,1.6806003289731297e-11,-0.2513903707368155,66.97111647383092
23.34,25.0,4.9,0.35,2.15,3.07258115585596e-05,2.5569531265489097e-11,0.2461948122341754,68.17447225320328,1.81601451855453e-05,1.3246766459154198e-11,-0.2584255516294087,67.76346178757733
23.34,62.9,6.63,0.2,1.71,9.05381944589944e-05,9.817971419712389e-11,0.2011913814682912,58.925138890804114,5.72030826609826e-05,5.08602019047481e-11,-0.2304404400667031,56.53379683584373
23.76,33.91,4.18,0.32,1.8,4.09624586635485e-05,2.5497803756976796e-11,0.2450379899093016,67.64613294505628,2.39232903429553e-05,1.3092897889309099e-11,-0.2562062269146991,66.63097500251128
23.76,17.07,6.11,1.05,2.07,1.82556256539539e-05,3.15095014555821e-11,0.2477098830739624,70.1630884768232,1.18517185461648e-05,1.6802914865423797e-11,-0.2616474380221968,71.85524061889201
21.43,24.3,7.9,0.42,1.94,3.57330915923821e-05,7.172811064488739e-11,0.2263176941282597,58.8624203140313,2.16160945292761e-05,4.24740985532538e-11,-0.2453323141831558,69.67323680182
23.94,49.72,7.88,0.39,1.59,7.0478856038258e-05,1.19351074989013e-10,0.1993596980508631,62.36031503698369,4.60424495266803e-05,6.45283576057725e-11,-0.2260250485241486,57.74055522502
25.34,58.52,6.09,0.47,1.9,7.6049167254869e-05,8.09479755997881e-11,0.209687624314159,56.96719150726939,4.81698317103309e-05,4.3717932378703e-11,-0.2428205933631951,67.75997361269029
24.84,41.25,6.95,0.54,2.2,5.04986063596784e-05,8.68167905842668e-11,0.2129799450243118,59.89720487480111,3.33311446884746e-05,4.7792404541301295e-11,-0.2439734550255419,68.82890993900412
23.68,39.8,4.81,0.41,1.62,4.84947056861686e-05,3.7804998102253e-11,0.2415967984061455,68.0586176171696,2.93207693289269e-05,1.9387722052858e-11,-0.250803284382474,67.73644134700832
24.49,15.89,5.05,0.64,1.52,2.0928244991435e-05,1.4232421026886799e-11,0.2559153634911041,67.9096689644203,1.23089299372599e-05,7.68959013528079e-12,-0.2734704595307792,67.0481881461109
22.2,25.7,7.98,0.24,2.15,3.91371511554062e-05,6.3577851055089e-11,0.2295174926348204,58.87633862261982,2.40661871617245e-05,3.4673479100161e-11,-0.2473336530834843,69.24206095513499
21.12,72.83,6.02,0.78,2.1,6.82273745872973e-05,1.9494174855787002e-10,0.2007819369037452,68.6522887163326,4.65168418069462e-05,1.39635949443924e-10,-0.2009954334565111,66.08793715130862
16.1,21.52,6.91,0.8,1.97,2.69959320325498e-05,2.1597047937969901e-10,0.2003639331322886,72.4864973473951,1.81532853246625e-05,1.3480559785798901e-10,-0.2223941842596207,75.02409086826923
28.24,58.82,7.04,0.27,2.04,7.37581587086531e-05,7.808029130675889e-11,0.2092766878695466,55.9814393582429,4.48786911999306e-05,3.9870155301336694e-11,-0.2436605720148325,68.19729542855649
29.81,72.59,4.99,0.56,1.97,7.06039528111077e-05,5.7858079815749394e-11,0.2212611457865852,50.85742638241081,4.33409972219221e-05,2.8747485192708e-11,-0.2356137256991358,66.20720136404479
19.91,33.37,5.1,0.95,1.95,3.05621102714697e-05,8.845548769946289e-11,0.2210517266952252,62.84473710731389,1.97011937435224e-05,4.9437914638618004e-11,-0.2444556128280357,69.7637414331573
25.75,44.14,7.38,0.53,1.71,5.97473365452134e-05,8.48629957505863e-11,0.2114495876734604,58.90328773511719,3.23662096006931e-05,4.5097855319825895e-11,-0.2438877214434723,68.64290929913238
34.08,18.83,6.48,1.14,1.85,1.83428377314403e-05,1.7065856595222e-11,0.2539063598956305,69.19986071150578,1.2188521745435e-05,8.56639816974577e-12,-0.2726370610519764,68.93517840793339
34.08,65.87,4.15,0.76,2.19,5.8670852060044e-05,3.66442153454122e-11,0.2413850769628453,67.91534805618952,3.64592365626586e-05,1.80350342806212e-11,-0.2500852241258971,67.2649027262245
32.39,49.39,4.41,0.5,1.73,5.31564565565563e-05,2.87067734630826e-11,0.2433194129415989,67.6581079347765,3.15513862895157e-05,1.3882626304724898e-11,-0.2535379177375408,66.33533475926662
20.34,26.35,5.34,0.5,1.53,2.97764446523021e-05,3.92511280037339e-11,0.2427608273767328,68.6512142600263,1.87333245788518e-05,2.1563372417642098e-11,-0.2514113116997967,68.98281738481948
34.91,75.12,6.22,0.48,1.96,9.01533602772093e-05,6.20912212913382e-11,0.2167073863237466,51.415799252980094,4.68164178825525e-05,3.07340528720645e-11,-0.2451843938840593,67.9747031134178
27.6,77.17,7.83,1.19,1.86,6.51564739879757e-05,2.71255266476196e-10,0.1843598022538299,68.26242500423268,4.3022797301182e-05,1.51897696181879e-10,-0.2008238370526694,68.01004665842991
18.97,66.9,5.53,0.35,1.55,7.59326720238633e-05,1.25159431566863e-10,0.196405777130065,62.036691291557474,4.81102876446838e-05,6.85190702253945e-11,-0.2188875588656673,57.02554878867919
20.05,75.8,5.99,0.26,1.93,9.24884092449188e-05,1.5636007306535701e-10,0.1904008417813612,63.6734098345236,5.79417565812115e-05,8.56260631273578e-11,-0.2102529162680228,59.13965619995962
33.24,78.53,7.11,0.42,1.66,8.9111247184705e-05,7.445699223948589e-11,0.2106202442527577,53.64248270289168,6.25464370928352e-05,4.0455059995273794e-11,-0.240858799825939,65.7453983089952
19.49,26.74,5.26,0.9,1.93,2.57751735261799e-05,6.88354420901064e-11,0.2352833385517903,64.5271270317854,1.63876044125327e-05,3.82907852560069e-11,-0.2475567384840492,70.3618300400759
25.29,70.48,4.19,0.86,1.66,6.72578675953869e-05,6.154454277154319e-11,0.2212893809614789,52.05053041206331,4.33055510416338e-05,3.2408590391300595e-11,-0.2454695361895804,68.20245000163338
15.03,60.84,7.63,0.96,2.05,6.88071201899935e-05,5.999233799719321e-09,0.1139033277149014,72.10098052264854,4.59006639040596e-05,4.03106013679077e-09,-0.126624507663627,77.1956750440098
16.16,59.15,7.63,0.94,1.87,6.64519482879076e-05,2.3711830938184803e-09,0.1388929218864197,74.36244909517083,4.54255366842115e-05,1.5132799026772602e-09,-0.1637818688504988,79.95546317777395
27.56,79.44,5.63,1.04,1.97,6.45646409413255e-05,1.1427503712374501e-10,0.1997716538688017,61.7724247174658,4.16915544673952e-05,5.96799769893918e-11,-0.2279315280510113,56.1744369037159
22.73,20.43,4.46,0.35,1.59,2.50530372276222e-05,1.66145538334586e-11,0.2514685722397094,67.26913747270413,1.48603462723501e-05,8.57412136743121e-12,-0.266964293880705,65.70426876291896
30.11,52.92,7.84,0.83,1.83,5.35668430326624e-05,9.35976601821703e-11,0.2084682105353717,60.25334666107129,3.49330203127599e-05,4.77990067457874e-11,-0.2436052548248372,68.65673974154599
15.41,72.75,6.67,0.73,2.19,8.21126528193317e-05,1.56268810492967e-09,0.1517310528423837,71.29049571346155,5.37156019990452e-05,9.77634625824277e-10,-0.1747302060392007,70.765489098288
15.34,55.66,7.65,0.66,2.08,6.86386182699984e-05,1.8439225583421402e-09,0.14795987826826,73.8237421910078,4.57340491137415e-05,1.13804488079165e-09,-0.1743118409948742,74.05702825318741
15.34,19.73,6.28,0.75,1.72,2.5261110331504e-05,1.3744776040819401e-10,0.2139333807063117,70.42890205263829,1.62469786293647e-05,7.711422668935519e-11,-0.2439538433850045,70.2376420647384
32.64,55.45,6.39,0.52,2.09,6.31662937950213e-05,5.3488380013596597e-11,0.2274184594884319,56.48140832268009,3.96283679267502e-05,2.6383593248851397e-11,-0.2471665941816391,68.11343694961661
33.1,58.55,5.33,0.71,2.01,5.72926969791848e-05,4.5206272766637097e-11,0.2375789323256029,65.57726991988899,3.61029649462851e-05,2.23927850252458e-11,-0.2479761052455447,67.89455625039909
26.09,73.42,7.66,0.76,1.62,7.71875340036811e-05,1.9022220417580902e-10,0.1882424014735024,65.8471478260106,4.9102136565828e-05,1.03977343284851e-10,-0.2073103788704306,63.741665301389
31.66,17.31,6.66,0.85,2.05,1.92760524131598e-05,1.7114790771821898e-11,0.2533178478674753,68.8420381002409,1.1989714148023e-05,8.50210803545813e-12,-0.2722681415869414,68.9071155504442
25.05,73.99,5.01,0.53,2.02,8.32983708194516e-05,8.01969367155834e-11,0.208546683236629,56.3050317315687,5.31581863098795e-05,4.2324287616452e-11,-0.241871386180645,66.7801536906388
17.29,65.8,5.62,0.72,1.96,7.49345804787968e-05,3.33432686553761e-10,0.1816037930984324,68.72888707894198,4.94818219511334e-05,1.95325874559765e-10,-0.1950708942135273,68.6806552263082
26.96,40.04,6.16,0.49,1.95,4.42134262449343e-05,4.92654875318418e-11,0.2365888500206426,64.8703515987642,2.69252411851305e-05,2.5847719852629297e-11,-0.2484274751577202,68.550087244167
19.65,39.29,6.4,0.32,1.99,4.83244344926637e-05,1.04276226725149e-10,0.2069904591998487,61.9356425553691,2.9875882389136e-05,5.551557530597329e-11,-0.2401418831753528,67.16960973249009
33.54,70.64,5.24,0.55,1.98,7.53962201922471e-05,5.0591568919179696e-11,0.2279578413874261,56.840310465579805,4.65156320176856e-05,2.49327987312767e-11,-0.2460760945096803,67.69518866110519
30.95,31.0,5.0,0.4,1.7,3.55764479227877e-05,2.1088203811323798e-11,0.2470335789767754,67.42875386010319,2.12418156661963e-05,1.03193557692634e-11,-0.2607197852171788,66.0847711286556
30.29,67.45,4.7,0.99,2.11,5.3602458255311e-05,5.5960855033472596e-11,0.2268278208023145,56.027747447314205,3.39977129310899e-05,2.79378098332008e-11,-0.2471308272869753,68.32541009259721
30.38,17.99,4.07,0.34,2.13,2.03635432465555e-05,9.5973039708212e-12,0.2694760964732043,59.8722449064171,1.11718004875397e-05,4.6288334504738894e-12,-0.2860871752438048,60.34755645199777
23.46,52.55,4.68,0.84,1.51,5.13470396009004e-05,5.99673791231687e-11,0.2259876456093549,55.40430555949838,3.2669049052027e-05,3.2268366537422296e-11,-0.246314540905356,68.52432799637742
23.46,40.21,7.4,1.1,1.86,3.95271704399167e-05,1.90148798160179e-10,0.196346419741119,68.97227419146049,2.64610928410879e-05,1.08280786654264e-10,-0.2209127862696444,68.96870096104729
21.23,39.84,6.86,0.92,2.0,4.09462873751874e-05,2.20983316324439e-10,0.1924357622872521,69.38910861141369,2.66694400499587e-05,1.1839501319142002e-10,-0.2155116999703343,69.02757710888038
34.86,61.21,4.83,0.2,2.08,8.47502759810333e-05,3.5483013742886395e-11,0.2412033441742976,67.72539698077179,3.6680476227289e-05,1.72766202580604e-11,-0.2503446753406963,66.8277319316155
23.78,35.96,6.97,0.5,2.18,4.55729144214915e-05,8.064163093139479e-11,0.2175114967909675,59.2990685928213,2.90852248716234e-05,4.3972209364144693e-11,-0.2449602030126939,69.03332216745409
33.42,29.95,5.64,0.7,2.05,3.18290310264159e-05,2.3481095955904897e-11,0.2468448643736457,68.170291494794,2.00313343709701e-05,1.1601701858543699e-11,-0.260201748165348,67.46981562905712
15.37,18.13,6.4,0.69,2.04,2.31940773433498e-05,1.22923136486867e-10,0.218695849824881,69.9744096860056,1.50996610145732e-05,7.436856923020279e-11,-0.2446415768316117,70.5493489536512
22.07,42.06,7.94,1.01,2.08,4.246294214163e-05,3.2152887765096004e-10,0.1863570365047882,70.68137112400619,2.84305631741666e-05,1.8977590835194201e-10,-0.2037667745883411,72.19260305765751
20.68,15.03,4.59,0.43,1.76,1.65825815685222e-05,1.4649846560049e-11,0.256116553799886,68.01386701104201,1.02022014903258e-05,7.96191932037943e-12,-0.2728306224532022,67.11996237819822
19.0,64.34,7.82,0.88,2.06,6.76101503719694e-05,1.12855978079512e-09,0.1703770661132644,71.09559153846477,4.42134566300068e-05,6.48132186855854e-10,-0.1791478815886549,71.43745284344182
19.0,55.39,7.83,1.01,1.67,5.73707082897173e-05,9.65025745025373e-10,0.172149226387533,70.5888688109433,3.79624770971995e-05,5.6128216837817e-10,-0.1817465404978799,72.0918061947172
22.1,78.03,5.86,1.12,1.92,6.77584114608512e-05,2.75677552325629e-10,0.1840097034188137,68.0491977327263,4.49786995601309e-05,1.48748048577482e-10,-0.2011727214413084,66.9976692768151
32.3,45.47,6.68,0.99,1.85,4.19885199764397e-05,5.4459485386947e-11,0.2333242400814804,62.0882369648012,2.70602908093359e-05,2.75920201754835e-11,-0.2477438840446252,68.98582711696457
33.66,58.81,5.27,1.0,1.61,5.05120338074573e-05,4.4587704580189894e-11,0.239893444963099,67.7097342026391,3.31765064751846e-05,6.38918237640434e-12,-0.2466618517332268,55.983666588192094
33.66,79.54,5.31,0.8,1.96,7.3441250888177e-05,6.158505827922189e-11,0.2187014380914693,51.66285881081711,4.69613556667411e-05,3.04681889103476e-11,-0.2445257138723239,68.02911952342791
34.89,53.04,5.35,0.49,1.56,6.54103641584058e-05,3.4504954407232196e-11,0.2416819180053301,67.8232823596224,3.26544700221741e-05,1.70936268240527e-11,-0.2512696592331737,67.24128775545229
22.02,64.57,6.75,0.4,1.54,8.23119731059007e-05,1.31849438898114e-10,0.194705673770788,62.46719624309091,5.32485756208984e-05,7.092686987386979e-11,-0.2183859759964417,57.849743378995285
28.12,59.89,4.13,0.7,1.64,5.21352769286766e-05,3.9596454247605097e-11,0.2409283572107187,67.9793734112668,3.18526490052986e-05,1.99552364557179e-11,-0.2497385672982141,67.59416141958538
31.57,24.84,6.43,0.79,2.17,2.57393293838338e-05,2.5485487312866197e-11,0.246982372236061,68.7360771571357,1.64641583019012e-05,1.2999239864450198e-11,-0.2607548973639374,69.08089118235242
33.15,56.23,7.43,0.3,1.99,7.79453097182166e-05,6.113372209151969e-11,0.2309896726120838,63.42297293781751,4.829986608645e-05,3.00267091806147e-11,-0.2446560641308846,68.0112354505317
22.43,16.93,4.09,1.02,1.7,1.59211771772071e-05,1.5982343237709598e-11,0.2559429634387876,69.02981574143938,9.91853148243376e-06,8.78138559284047e-12,-0.274024289127308,69.39734065435246
27.59,54.94,4.38,0.58,2.12,4.84829374175344e-05,4.14727305588005e-11,0.24076939173198,68.0541075233061,2.98367840174421e-05,2.1148534311538597e-11,-0.2494852261614351,67.83950621305598
25.69,69.09,7.03,0.88,2.03,7.01518889969672e-05,1.87314987944206e-10,0.1898500962894362,66.21283787816968,4.20037423321448e-05,1.01727773881019e-10,-0.2103204184729092,64.32595175859241
15.72,21.82,4.43,0.23,1.97,2.79661239885125e-05,3.23815166597459e-11,0.2446194490764037,68.53941755208339,1.66013212677946e-05,1.8777377142451297e-11,-0.2546733008179337,68.84779029944121
33.35,43.37,4.53,1.16,1.82,3.38397527282426e-05,2.85142187954307e-11,0.2445994183898092,68.2398239143559,2.2137884232825e-05,1.4208085169467198e-11,-0.2566107080468514,68.07431639271496
20.85,37.27,6.79,1.13,1.52,3.69220960867956e-05,2.24374865901871e-10,0.1936859659850989,70.13519689785221,2.43131490350852e-05,1.23614869807193e-10,-0.2163720642143502,70.38050577758261
17.9,20.84,4.88,0.33,2.08,2.64758305796679e-05,3.09578866204526e-11,0.2363754784368551,53.88223547538901,1.44383073300139e-05,1.71695977599885e-11,-0.2562955834941313,69.07532818435999
19.23,26.67,4.79,0.75,1.79,2.53638992256013e-05,4.75130743726427e-11,0.2310253972501252,50.9510275078404,1.61453587649691e-05,2.6637681995095098e-11,-0.2513181266084628,69.91820360868941
21.56,28.22,8.0,0.49,1.76,4.03828440991616e-05,9.645274944196279e-11,0.2129788551326164,62.63920970557932,2.52470704015645e-05,5.4960531384511696e-11,-0.2428192976759008,69.2869346671808
17.21,38.32,6.31,0.82,1.53,4.66954067187304e-05,2.44457138171677e-10,0.1906296021293568,69.61801061045571,3.13220111151204e-05,1.49621262627951e-10,-0.2080236132065339,70.3854655396596
25.15,76.7,7.91,1.11,2.19,7.01266072629708e-05,4.45472106465257e-10,0.1783441131250181,69.60994741907521,4.81406887488498e-05,2.71017794026641e-10,-0.1901684658605351,70.4647071904676
23.24,27.93,7.52,0.47,1.86,3.90494748661245e-05,6.216774291400209e-11,0.2310300554076702,60.26131035410548,2.44999401219587e-05,3.39997772990479e-11,-0.2475746701191743,69.3297731760616
21.15,22.12,4.56,0.25,1.73,2.60063331106071e-05,2.0214110391350197e-11,0.2487195505903323,67.6558509315025,1.58507356215013e-05,1.0361327567948298e-11,-0.2619951383107965,66.38912876124151
16.0,41.08,5.09,0.63,2.13,4.59411996550425e-05,1.77373489482534e-10,0.1965945991648878,67.62328299124381,2.91536457889586e-05,1.03629649783898e-10,-0.2181497585634542,66.93515877058309
23.08,48.24,6.09,0.68,1.65,5.48742025764447e-05,9.020221308154119e-11,0.209949634470861,59.6488931250303,3.53375123724349e-05,4.86802650438146e-11,-0.2434740760902392,68.62612841487677
32.41,61.62,5.27,0.64,1.73,6.33889553630265e-05,4.6290586024827004e-11,0.2346431974349917,62.88623711658911,3.95063105730454e-05,2.26442452635616e-11,-0.2473848264855454,67.69765572926711
30.44,54.58,6.01,1.01,1.69,4.81900223848755e-05,6.16306668721956e-11,0.2244436842045119,54.041378353569705,3.1191746078365e-05,3.1519934194299497e-11,-0.2467080394936667,68.68093971939052
30.44,40.96,5.69,0.57,1.73,4.41230910592524e-05,3.61842365041855e-11,0.2419230724666579,68.0803734656913,2.73562851239429e-05,1.7859871032975e-11,-0.2521287391503297,67.89109526961238
20.08,71.92,4.33,0.35,2.08,7.06927442673642e-05,8.51553111230198e-11,0.2077289923839984,57.3095283567624,4.33143366733633e-05,4.5586403077378196e-11,-0.2405437696655207,67.00677739612802
24.29,35.06,4.86,0.65,1.95,3.82541802389378e-05,3.8009336718582394e-11,0.2423261093372397,68.38611477506821,2.40589310891213e-05,1.99715052211028e-11,-0.2521280353916835,68.55439634428329
21.63,34.25,5.21,0.93,1.62,3.45487664482647e-05,6.57804640511521e-11,0.2293676303199793,58.85555302639872,2.16128018966949e-05,3.5398269387895696e-11,-0.2474670107001276,69.48326612897459
23.44,26.49,6.57,0.5,1.78,3.59023444791113e-05,4.47375843575965e-11,0.2414935083649005,68.58044838387801,2.23129985775436e-05,2.2896714065170797e-11,-0.2513327702346352,69.07781397063528
31.6,46.36,7.99,0.47,1.98,5.79918101571856e-05,6.46434088550315e-11,0.2208012058509401,53.8512785450247,3.64785031334826e-05,3.2316837153956595e-11,-0.2367398877065668,67.70008143477598
33.22,66.27,5.51,0.67,2.19,6.53233400229778e-05,5.4162110216779004e-11,0.2261405215715652,55.3106793526342,4.12692316644027e-05,2.6802326992427097e-11,-0.2459367696035945,68.0211634369087
29.21,20.92,4.33,0.29,1.81,2.49140137057971e-05,1.24281160906894e-11,0.2552865704338031,65.94092504127941,1.39337693712847e-05,6.08384281799964e-12,-0.276099180920874,61.52520776655768
34.81,74.26,6.58,0.66,2.17,7.71605814654032e-05,7.124016897852689e-11,0.212605337651037,54.6088702005679,4.2918311989245e-05,3.5641354931903894e-11,-0.2444800263621112,68.2162941954334
26.97,50.59,6.46,0.31,2.02,6.00098724357212e-05,6.3325193655746e-11,0.216575038177193,49.88857489172882,3.67114448602422e-05,3.2599362092535295e-11,-0.2453789700428231,68.23276312612542
30.79,77.57,5.19,0.54,1.69,8.14139297724199e-05,6.01129749291022e-11,0.2182087897057149,50.53749043249059,4.97929156318462e-05,2.96376463046112e-11,-0.2454328698607869,67.8845804984699
31.21,37.83,4.83,0.9,1.9,3.35583572435887e-05,2.8221782704067298e-11,0.2446879902536103,68.19967134197488,2.10574138341973e-05,1.4208630752163298e-11,-0.2567994251541444,68.08153408356418
17.76,59.55,4.04,0.78,2.14,6.0428688847873e-05,1.1756504833062e-10,0.2032533771811648,62.9392750728181,3.08045070173652e-05,6.519665811714029e-11,-0.2300909353090087,58.8508261030272
27.85,56.01,6.8,0.44,1.93,6.45661224463654e-05,7.62066548916555e-11,0.2118261866587063,56.08442158259302,3.95536245171499e-05,3.9518455106347e-11,-0.2440257977143531,68.3204475061997
24.51,25.89,7.68,1.14,1.86,2.71763935416822e-05,9.398291729518401e-11,0.2225841905502339,65.72812864122751,1.80987414691022e-05,5.3586010460558393e-11,-0.2453035786714012,70.6008999164833
34.57,44.85,6.13,0.8,2.2,4.3647784755587e-05,4.01835734650604e-11,0.2413398956371552,68.23297842636708,2.86930079966631e-05,2.00679291205041e-11,-0.2504767717270789,68.3164275109495
34.33,60.82,7.87,1.02,1.81,5.55423976940701e-05,8.98001011137874e-11,0.2092993104663992,59.83105037676281,3.69602015097987e-05,4.5383661899801095e-11,-0.2427906547307751,68.70847357010528
29.19,55.86,5.87,0.84,1.56,5.46972965844376e-05,6.20898388811911e-11,0.2214828098184218,52.7582474723364,3.44673631109232e-05,3.13265722347518e-11,-0.2461505116670516,68.43556239194801
22.52,53.93,6.67,0.28,1.84,7.32295076376975e-05,9.854576328731509e-11,0.2031346593163292,59.51160136368549,4.5561767282447e-05,5.1939880956862595e-11,-0.2335889058777102,59.54050977951711
27.96,56.47,6.41,1.03,2.18,4.82102098901216e-05,1.01738420658123e-10,0.2069242059142438,61.81602465088498,3.11145725143997e-05,2.7864390493200096e-11,-0.2404217854140422,68.87950451631907
27.96,25.59,7.36,0.33,1.86,3.37535143077419e-05,3.26217664177391e-11,0.2434279585609273,68.31957010261449,2.09273882829324e-05,1.66863539866433e-11,-0.2537170043812699,68.28089277470679
19.85,48.49,4.05,0.78,1.52,4.18848864488797e-05,5.8665122264661e-11,0.2310695147943044,60.10894961472779,2.70262524230358e-05,3.26467429032726e-11,-0.2446830329663085,68.6277748449646
24.1,53.43,4.06,0.58,1.67,5.72361848184479e-05,4.19638317325983e-11,0.2406850083610328,68.04734985584349,3.44211881347624e-05,2.1763373310478798e-11,-0.2491154150123894,67.7605268489791
25.55,45.03,7.18,1.12,2.11,4.26106010474327e-05,1.5715576813660802e-10,0.1992421909700934,67.3969740932853,2.61152860566419e-05,8.696805465860989e-11,-0.2254964682221784,66.56035836323548
18.65,76.77,7.24,0.4,1.81,9.61122576365557e-05,4.03185334329972e-10,0.1767215649053016,68.3659033784979,5.95636323919582e-05,2.26143321284627e-10,-0.1888638040717544,67.9336076301008
31.77,51.25,6.78,1.12,2.14,4.26743624866499e-05,7.3436087077417e-11,0.2200316349904242,57.63887512567021,2.81032711339142e-05,3.7605597052121295e-11,-0.2460368197369458,69.0703554341174
17.88,33.2,7.11,1.06,1.77,3.75161745077864e-05,4.65408862180971e-10,0.1829805461998311,72.35374520293058,2.25954491984987e-05,2.72599316247098e-10,-0.1981949383671672,74.74018430350681
32.88,58.27,6.54,0.45,1.64,7.28643700899565e-05,5.426210075871509e-11,0.2249761245176309,54.21668439861932,4.58893335964825e-05,2.6680781444983698e-11,-0.2456735478677304,67.88451823798741
27.12,32.68,4.93,0.39,1.7,3.40298338745595e-05,2.5881750203665797e-11,0.2450733706696985,67.82983657469521,2.07863011927495e-05,1.3136558502473199e-11,-0.2564772732690052,67.05073250462462
34.51,52.65,5.6,1.1,2.14,4.25612392093437e-05,4.58889553138728e-11,0.240469140012019,68.2597471663193,2.87068564825973e-05,2.2724741529023897e-11,-0.2491895382721289,68.562829312068
28.54,20.48,6.29,0.75,1.91,2.20293687762764e-05,2.2557422109645297e-11,0.2488329947724052,68.824195628569,1.35865947097973e-05,1.15644437477998e-11,-0.2632794885627663,68.86795419148677
28.61,24.1,4.69,0.67,1.65,2.37442898420635e-05,1.74111778258203e-11,0.2510779964755412,67.76451999286728,1.47402279360979e-05,8.556010145773199e-12,-0.2673941772543786,66.47411840937029
24.75,73.74,6.44,0.95,2.1,6.98425973733357e-05,1.99892828723933e-10,0.1886965547995167,66.54681234800049,4.67530118399639e-05,1.09969707529079e-10,-0.2080131190588671,64.86832330342271
