Lch,Wch,Tox1,Tox2,Ion_N,Ioff_N,Vth_N,SS_N,Ion_P,Ioff_P,Vth_P,SS_P
30.58,12.35,1.29,2.33,2.15542927261997e-06,2.0174160492766697e-11,0.2218248973072931,62.4832563564794,2.46157154154044e-06,1.26269003132919e-10,-0.1665404319575136,60.86028466134948
25.94,55.45,1.34,2.63,9.77714237720952e-06,1.2677270399882e-10,0.2195878551626117,61.74649634958307,1.22672531554758e-05,9.74797580369321e-10,-0.1570497321314864,60.03894151014323
25.6,28.65,0.35,2.59,6.46975166333328e-06,5.518142540361919e-11,0.2187554574938832,62.13507437768986,6.27759976858565e-06,7.0549363269091e-11,-0.2078121641760483,59.26746788686496
33.53,19.81,0.75,2.13,3.78927363555983e-06,2.6806090102869196e-11,0.2216053420021214,61.86446861079548,4.19314465680444e-06,6.309101495693519e-11,-0.1931547875365296,60.29008067916879
15.57,45.91,0.6,2.58,1.12770264465473e-05,2.14555333750553e-10,0.2126946779542217,60.9134408772692,1.01859297645472e-05,5.35850844374966e-10,-0.184482943341545,62.43680399891399
10.7,86.72,1.22,2.66,2.07359850746351e-05,1.56178682882587e-09,0.199560351933067,65.84365427099281,1.90085503310873e-05,1.38958177023252e-08,-0.1312462342414011,65.19843156769775
31.56,78.84,0.28,1.96,1.78217378829613e-05,1.05403042717874e-10,0.2209966371905703,61.04454424228917,1.7390025600249e-05,1.04966142205104e-10,-0.2168880689606429,60.68705969384221
25.97,38.14,0.91,2.25,7.35963480839608e-06,7.4951842362742e-11,0.2205328655844988,62.23664331029477,7.87241948396145e-06,2.49680414667015e-10,-0.1816090046930386,61.27381572710259
35.89,28.72,1.43,2.37,4.25116918182458e-06,3.9762622618278296e-11,0.2229771462977106,62.60408558665272,5.88764290711394e-06,3.48654786835958e-10,-0.1572666701434308,60.09487428041893
9.99,17.43,1.04,1.67,4.59043359211941e-06,1.65992089793401e-10,0.2101782842810903,63.64506218665074,3.76893548383841e-06,6.4672903522914e-10,-0.1687670424719631,63.10526878028262
31.97,38.78,0.31,1.97,8.7041259016848e-06,5.1526624267894796e-11,0.2209627441530821,61.11967358036151,8.48430450400281e-06,5.3219230535397795e-11,-0.2156753478992855,61.07477721844859
17.4,37.32,0.9,2.03,8.5070518105347e-06,1.29433428425385e-10,0.2172008752201254,61.42450310697075,8.13452845875835e-06,4.59461265256782e-10,-0.1781893459988265,61.16658061898504
21.99,19.18,0.54,1.46,4.61979230064713e-06,3.8530627150440096e-11,0.2211745394477275,61.56797797559088,4.07426735971268e-06,4.9306360978982e-11,-0.2101948040656402,59.93459523468042
23.55,41.74,1.31,2.98,7.56303188865165e-06,1.21708478060427e-10,0.2165743077051479,61.01628982017083,9.11731663725177e-06,9.67652834823684e-10,-0.1541374730467886,60.16441977693618
43.24,21.47,0.99,2.87,3.26722979330673e-06,2.3188012164844797e-11,0.2226596404411076,62.21297500186414,4.6169839281128e-06,9.1049019034824e-11,-0.1782779469100946,61.23118873773538
39.9,97.21,0.71,1.76,1.75257566477446e-05,1.03501110381501e-10,0.2226970840551097,61.24206605149264,2.14290095615824e-05,2.12214410126871e-10,-0.1969523989808051,61.10470187084788
11.77,12.85,0.7,1.83,3.33524021894628e-06,7.85939873258469e-11,0.2127670988966907,60.80585043557552,2.58589709350795e-06,1.88555489669491e-10,-0.1860170459792377,61.87978907675422
16.69,95.23,1.32,2.89,1.99695136306249e-05,6.03336188724364e-10,0.2090829317506807,64.38320266043529,2.13541932814579e-05,6.17041404921871e-09,-0.1395652192072947,62.19507129161178
37.54,73.01,1.3,1.31,1.1549339428162e-05,8.57003628599527e-11,0.2246518876165481,61.80619333259087,1.59126410674638e-05,4.4875565938666203e-10,-0.1730041103391088,59.34417905340312
11.3,65.95,1.03,2.54,1.61947886914263e-05,8.1284092736278e-10,0.2043067013326205,63.55792994249089,1.46262878423894e-05,4.926029377904471e-09,-0.1481123315144908,63.19640240453701
31.13,17.3,1.26,2.41,2.97822665166728e-06,2.7925457113254098e-11,0.2218376810014502,62.45329030348668,3.72746296531243e-06,1.84751983292301e-10,-0.1646478070969738,61.40895530333783
10.83,23.69,0.76,1.3,6.20910999115376e-06,1.4644794467111e-10,0.2145547281224177,60.8091587116444,5.06847157443013e-06,3.34692429632776e-10,-0.1890883844460821,60.71066973724555
28.11,71.23,1.04,2.98,1.2578222514732e-05,1.47581422785466e-10,0.2186909732718059,61.63754004487195,1.50972254018661e-05,7.70688266096557e-10,-0.1671579121235828,60.585190022488746
24.65,60.6,0.35,1.62,1.48003409245569e-05,1.0869205789307001e-10,0.2198399347069346,61.48378191739816,1.37299209890917e-05,1.0603768793982901e-10,-0.2161705062169179,60.91322708889896
22.57,58.63,0.68,1.64,1.32594793713123e-05,1.22680253874157e-10,0.2206019904258409,62.20500005452653,1.29549059521319e-05,2.22181524190996e-10,-0.1993147405158069,61.09339348998477
32.61,22.3,0.52,1.23,4.73376956030585e-06,2.7241599779714598e-11,0.22293223914971,60.53022022198151,4.71677644850219e-06,3.27328229840444e-11,-0.2128576267154535,60.87637849346864
28.75,99.97,0.6,1.53,2.15638572457676e-05,1.51849218053342e-10,0.2214952342241734,61.467182292024525,2.22983915378122e-05,2.44198893411515e-10,-0.2037357524108591,59.029265764648
12.72,76.25,0.98,1.46,1.88992364735505e-05,4.5161559626665403e-10,0.212474706036702,61.31250184247707,1.72480627152219e-05,1.7336201401587e-09,-0.172076682414449,60.50819002307804
27.83,93.06,0.4,1.56,2.16317786851756e-05,1.41462542236487e-10,0.2212704559657602,61.10451477836531,2.07157201448193e-05,1.58592295013939e-10,-0.2132545810976811,60.95518981242586
40.42,36.62,0.87,1.28,6.39883351899577e-06,3.74655178839008e-11,0.2237930641913461,61.02318653652412,7.8571021042502e-06,9.074300379776939e-11,-0.1934517260434981,60.28445111654909
33.79,47.83,0.23,1.23,1.15428706701747e-05,5.4390081682126195e-11,0.2218295179293495,60.00308575968384,1.06048828771611e-05,3.85634729427637e-11,-0.2273206660212536,59.8566992223404
17.62,42.23,0.75,1.94,9.87927770731718e-06,1.34696665096689e-10,0.217839925456751,61.67700555164876,9.2358501596015e-06,3.61494826232103e-10,-0.1876644504835281,60.5026450094248
18.17,28.94,0.98,1.27,6.6591557668963e-06,8.202057470672629e-11,0.2199166950691283,62.146236729628654,6.22982858218694e-06,2.72699838743823e-10,-0.1826248649165735,61.44465701956184
18.17,33.28,0.72,1.84,7.84747743821715e-06,9.854200221717601e-11,0.2182471686578786,61.83027776240055,7.19399558784074e-06,2.37067214160516e-10,-0.1909196650637232,59.43814699359004
28.27,71.46,0.88,2.14,1.37040514811425e-05,1.25977241270921e-10,0.2205985691453388,62.27278643463718,1.56301174271254e-05,3.9351857545458803e-10,-0.1834330059040314,60.40185958538005
18.23,33.19,0.49,1.95,8.22700333842412e-06,9.503570902284959e-11,0.2178751623681034,61.86830147296636,7.21414723899218e-06,1.5036691512911002e-10,-0.201792278149905,60.93949347189352
17.28,92.44,0.67,2.45,2.14945454351303e-05,3.39338780862827e-10,0.2157944691601094,61.13776658918712,2.06165638303873e-05,9.31036963295196e-10,-0.1842327351219917,61.90858728882435
40.25,41.44,1.04,2.85,6.27470919943257e-06,5.085356216421109e-11,0.2215715219487374,62.36098144111732,8.73548063698115e-06,2.42038452933317e-10,-0.172768541939026,59.328409502180726
37.69,34.2,0.76,2.51,5.95132092742279e-06,4.1850306569246593e-11,0.2219061653612217,62.044773127835214,7.40828454838855e-06,1.1066120056066901e-10,-0.1897732706177196,59.13663308645925
26.53,27.12,1.3,1.94,4.9339217375761e-06,5.34533771249618e-11,0.2212867962705994,62.27984397280221,5.84685926813962e-06,3.1471146995782e-10,-0.1663476907459262,60.59274329508085
19.11,31.28,1.29,2.96,6.2021613383317e-06,1.33635517243107e-10,0.2134785266186999,62.37891234966775,6.37431060651114e-06,1.3320471816770202e-09,-0.1450440649660855,62.283479461369005
19.89,37.79,1.11,2.08,7.90121418398049e-06,1.18484822648244e-10,0.2168153457348606,61.22466478758873,8.27377090873144e-06,6.37219064044401e-10,-0.1660927472569249,61.72150561977506
31.83,52.42,0.2,2.66,1.16222180802976e-05,7.53904869073e-11,0.2193107431730878,61.794479701648,1.16637218508625e-05,7.655020381418309e-11,-0.2146883707175177,61.620862128371726
44.01,32.85,0.55,2.84,5.59186150718643e-06,3.35658460639076e-11,0.2214992245409763,61.7574518194921,7.07512024456752e-06,6.26419992850889e-11,-0.1982435514474272,60.80817622045989
30.38,58.92,0.51,2.26,1.2315228021219e-05,8.93684810589167e-11,0.2205427053834458,61.94560457474632,1.31878465835875e-05,1.55931506701258e-10,-0.2002424238117437,60.49891572661896
27.0,15.69,1.4,1.48,2.87646026622647e-06,2.87100310109262e-11,0.2221790919665002,62.57075013736746,3.33125701699667e-06,1.72336837963758e-10,-0.1672172738620616,60.17824665824882
31.35,50.64,1.15,2.84,8.49398261166849e-06,8.70284799953844e-11,0.2206304815897476,62.09776723624273,1.12027410836242e-05,5.32428377095261e-10,-0.1647845399891686,61.322437076449525
15.8,12.94,0.57,2.83,3.06159464633003e-06,5.87658134851765e-11,0.2127238617086597,60.73247902951493,2.58355799616888e-06,1.21092071243945e-10,-0.1903494932393938,60.70076006197879
30.08,49.61,1.33,2.55,8.34571718755828e-06,9.27298223777049e-11,0.2197201648341382,61.777435646334254,1.10576123574557e-05,7.28815943204455e-10,-0.1569189146572303,59.93111703191899
23.52,94.31,0.35,2.26,2.24244188584007e-05,1.98201047729828e-10,0.2181670046191882,61.99659564232611,2.09318409264228e-05,2.34692920509384e-10,-0.2096447243748971,59.83671755462724
25.87,87.42,1.06,2.29,1.64169231361657e-05,1.8097174240387702e-10,0.2203282708225815,62.07679629694392,1.95820881624863e-05,8.08300434330719e-10,-0.173458912865718,59.56563994043488
18.54,55.48,1.11,1.55,1.22378044372383e-05,1.71403551760292e-10,0.2185580239065581,61.69615912063016,1.23814103750468e-05,7.84138011013637e-10,-0.1730271241066964,59.4295092279098
31.88,21.43,1.28,1.26,3.79807710617785e-06,3.02381328614138e-11,0.2239288299749617,61.952373201588514,4.49690593459573e-06,1.44884460457014e-10,-0.1751945463334273,60.09321389399031
36.38,28.15,0.71,1.35,5.39544393746717e-06,3.13834006691807e-11,0.2238143487713252,60.80371897717253,5.99863770518926e-06,5.6586142629593296e-11,-0.2018827085334303,59.4063669532382
12.46,38.33,1.45,1.91,8.96346304472532e-06,3.86465788108435e-10,0.2063998500661955,63.98776703290063,8.50052045457e-06,3.97260755374316e-09,-0.1359345204570188,62.43559073126158
7.7,49.03,0.5,2.49,1.38454225760033e-05,1.1311530206435901e-09,0.1981043022112314,64.78253634800654,1.09238175512663e-05,1.80055567931171e-09,-0.1797729984811713,62.05238351531146
14.21,24.77,0.97,1.26,6.10512503927748e-06,1.02250426337721e-10,0.2174720856661728,61.512143542350906,5.32258722524236e-06,3.46323285347549e-10,-0.1813902167749821,62.12770476098607
9.16,10.55,1.41,1.61,2.7551371026952e-06,2.03455690920056e-10,0.1986939416304588,64.76568211371514,2.07651780095632e-06,9.6508245686921e-10,-0.1499674273069109,63.246566329711015
23.26,49.39,0.34,2.24,1.18897556455894e-05,1.03593131893807e-10,0.218386617235552,62.08156786366207,1.10783087386994e-05,1.16392998541612e-10,-0.2110738879236452,60.30511298564556
29.85,15.16,0.23,2.76,3.44455276110371e-06,2.42672746444324e-11,0.2179007452630434,62.004533832485,3.04518395631222e-06,2.6281645212595798e-11,-0.2115108019857648,60.44461032087609
27.25,51.48,1.48,2.54,8.66254275135681e-06,1.11480099682578e-10,0.2199697247478762,61.78879034041979,1.12819254891076e-05,1.0222853063039302e-09,-0.1528889182261857,59.7336718685851
18.41,75.7,0.66,1.21,1.86134309953255e-05,1.93970612024161e-10,0.2203705531875061,62.18633063196128,1.7121561292084e-05,3.37208976319601e-10,-0.2009793581094947,60.75216550135416
44.52,25.7,0.56,1.88,4.69092723524087e-06,2.3608198743938697e-11,0.2228060356567766,60.82265620317713,5.52042878124451e-06,3.5221171041430097e-11,-0.2071869130498673,59.06980423119068
12.6,24.74,1.44,2.27,5.64423903234131e-06,2.66023426882153e-10,0.2049188670622631,63.618839120756085,5.09843575835889e-06,2.88427236677799e-09,-0.1328094869537285,63.122289104531646
35.6,81.77,0.72,2.41,1.45712943148045e-05,1.06402638577623e-10,0.2216011947483456,62.06979667787099,1.81924727079568e-05,2.70079342890542e-10,-0.1908800466124913,59.55233478717997
44.86,22.39,0.58,2.68,3.81280903957967e-06,2.1972115309138497e-11,0.2218351942262567,61.55861505259813,4.75054340860729e-06,4.0910246304171e-11,-0.1987651875008303,60.57950597616126
27.81,88.72,0.92,1.75,1.72259212699972e-05,1.51149412959081e-10,0.221647128457396,62.30032902229193,1.9171700125462e-05,4.62096585647662e-10,-0.1855660168399819,59.66826176073671
31.29,26.38,0.56,2.1,5.46238930259527e-06,3.75450939614766e-11,0.2213628617975548,61.65791609116541,5.55008193593391e-06,6.2503927218532e-11,-0.2030578315159192,59.71085937604232
34.3,35.15,0.53,2.3,6.89909825021161e-06,4.64533497598835e-11,0.2206806427139089,61.7905652741624,7.41139847405403e-06,7.7224198695158e-11,-0.2021858092743252,59.84939384472235
38.97,72.84,0.65,2.81,1.24780842717884e-05,8.875493333850079e-11,0.2208620044136678,62.2531037196522,1.63117263841434e-05,2.09400575368851e-10,-0.1914899153384404,59.72800974701514
38.6,18.87,0.31,2.88,3.62875758884854e-06,2.2060046238296598e-11,0.2200024310257748,61.69677021908424,3.96849228492015e-06,2.6948541348024296e-11,-0.2095932216226342,59.88795480867447
39.74,42.51,0.27,2.67,8.49915710763822e-06,4.793227502157019e-11,0.2197875093532343,61.61191989690569,9.31174803553314e-06,5.480633996314809e-11,-0.2110082408507241,60.35107941514673
20.37,26.02,1.21,2.06,5.39269777620374e-06,8.019096980232579e-11,0.2167275501937471,61.17915085591229,5.59869156335549e-06,4.844888879885301e-10,-0.1625508301792277,61.90238383047082
38.57,84.25,0.47,2.45,1.52892250716487e-05,9.763480125376219e-11,0.2210396590623827,61.66963352232472,1.83703000882815e-05,1.51548560537787e-10,-0.2037531923556498,58.882436492229424
15.59,70.16,0.73,2.34,1.69275183798108e-05,3.19857600312988e-10,0.2135049242907691,60.69473699924105,1.55547772037994e-05,9.26247160413568e-10,-0.1806607205966876,62.09434957977401
29.46,33.85,1.15,1.69,6.08203784067989e-06,5.59320754190456e-11,0.2216895736751555,62.44919196342413,7.34499003156279e-06,2.53940961901421e-10,-0.1744028723839558,59.79462978360504
39.33,56.19,0.7,2.01,1.01077513472596e-05,6.18467475591727e-11,0.2225070180779806,61.42952218187101,1.24722145349819e-05,1.3131854778925501e-10,-0.1957302579445512,61.10085712281561
14.83,74.78,0.47,2.98,1.84943651481679e-05,4.2458765072228005e-10,0.2105998557628724,62.43059674506269,1.68743663306803e-05,9.52081340146108e-10,-0.1849599602748066,62.960242712472606
13.96,97.45,1.12,1.75,2.28770478564928e-05,5.28919189532698e-10,0.2140033368896027,61.60655624574999,2.21687693918426e-05,2.9623913440234804e-09,-0.1633941685651882,62.27972160295068
37.81,11.14,1.15,2.52,1.84180578602754e-06,1.3807827169279198e-11,0.2225047428596997,62.245107462389456,2.2346626347587e-06,6.7542716102234e-11,-0.1734256742906971,59.527855552416426
19.7,74.46,1.25,2.37,1.51301453339166e-05,2.6564915510831e-10,0.2154860369540059,60.80692649879628,1.68003747317682e-05,2.12049066794986e-09,-0.1544837040809316,60.75933707768455
41.12,19.69,0.99,2.29,3.18129154085627e-06,2.19559598582542e-11,0.2223331554210504,62.00485328778499,4.18050515555872e-06,8.13090839695405e-11,-0.1799180923223697,61.07697292582855
21.51,62.85,0.78,2.39,1.35409596771482e-05,1.64884586485118e-10,0.2182240599497088,61.70923098260968,1.38739038693872e-05,4.41705419308595e-10,-0.1863872461269111,60.37355292418106
32.24,13.89,0.3,2.55,3.02213658132188e-06,1.91993924202386e-11,0.2199991623395389,61.57191290014746,2.68613961577836e-06,2.14485063528251e-11,-0.2128930563071907,61.04502460737292
41.01,46.33,0.6,2.24,8.28043994152621e-06,4.988325778309229e-11,0.221463185544134,61.56860934259133,1.00124272094828e-05,9.359840684313179e-11,-0.1983215565153739,60.66133461672551
9.53,86.56,1.22,2.3,2.16996323961326e-05,1.87815623049737e-09,0.1978491478924793,66.18013984126556,1.96210974763999e-05,1.4205349853474e-08,-0.1347355669541556,65.12503238888745
24.67,50.88,0.26,2.38,1.22233798366174e-05,1.0191778277531001e-10,0.2175143058639562,61.87655681255842,1.13795113985362e-05,1.02496012763319e-10,-0.2131641712265606,61.01134668697418
41.47,87.78,0.57,1.45,1.6750693652837e-05,8.414828802751069e-11,0.2235450081521229,60.54173721568098,1.95826095764003e-05,1.174135685501e-10,-0.2091180311094459,59.71161671054293
9.93,88.65,0.89,2.62,2.25697656403692e-05,1.4513785057523e-09,0.201673598463016,64.37153907212132,1.94919525639914e-05,6.927355736756131e-09,-0.1526029116352375,64.548783022264
14.91,73.49,0.32,1.81,1.98215941932921e-05,2.65238590664089e-10,0.2165672363036295,61.58579801864416,1.6302387549481e-05,2.9363534333997003e-10,-0.2112488559288396,60.2824984201949
11.16,72.69,1.48,1.4,1.73223875745401e-05,8.026459674142641e-10,0.2072851273136782,64.28980564766954,1.61093308657428e-05,7.139415862241661e-09,-0.1402613918004658,62.280514651435
18.03,35.49,1.24,2.32,7.40547130942706e-06,1.39890384618553e-10,0.2156400629899628,60.96314786584647,7.76802220836501e-06,1.06594366959465e-09,-0.155931758587348,60.64923868273617
26.28,56.49,0.58,1.68,1.25270174089136e-05,9.5334277723068e-11,0.2215008643467089,61.6255882323004,1.25136880412285e-05,1.4984549427115001e-10,-0.2044538877652337,58.99109784866637
30.42,91.69,0.5,2.04,1.94924324715169e-05,1.34631765298271e-10,0.2209159647081757,61.65441898685517,2.06218540157995e-05,2.14063323425873e-10,-0.2044199223979852,59.27072887596173
13.86,85.37,0.37,1.22,2.383259103508e-05,2.90566049691399e-10,0.2192646730036276,62.10393773583814,1.94224209411633e-05,3.09039115351018e-10,-0.2154229337479798,61.52850505392407
10.76,67.82,0.28,1.94,1.92010225720378e-05,4.29433512540433e-10,0.2129388615181078,60.59631919694082,1.48652087614481e-05,4.99715808947537e-10,-0.2063156260534793,60.82236844666189
34.16,76.66,0.28,1.77,1.7119398549663e-05,9.295092634964939e-11,0.2209333670948389,60.83794534594153,1.67279079255219e-05,8.298578818671439e-11,-0.2197448901845671,59.34420703750595
8.84,37.14,0.98,2.84,9.75898905069132e-06,1.31273782096077e-09,0.1897821422944461,66.51385537225136,8.07707557885303e-06,5.94390531989726e-09,-0.1391064835438843,65.91026978527023
22.96,72.4,1.2,1.54,1.44201908673177e-05,1.65549615346388e-10,0.2206924424265009,62.18036339436527,1.59268527573516e-05,7.52023045159378e-10,-0.1738025208351221,59.58701305636701
19.55,47.91,0.67,1.68,1.1390741090696e-05,1.24826521030223e-10,0.2187253832485174,61.97681206195577,1.06483222596869e-05,2.48714107482127e-10,-0.1954243608274213,60.8508206885867
39.23,13.33,0.6,1.83,2.56173503889427e-06,1.4064762043639498e-11,0.2223659400040922,60.93307745417875,2.63063612780675e-06,2.3404870580150397e-11,-0.2037991480314174,58.76230311724091
12.0,55.24,0.36,2.19,1.53178521514175e-05,3.5176025695001303e-10,0.210777094313214,61.30754125486822,1.25138700131929e-05,5.22996637984865e-10,-0.1959802412173026,60.886706964057055
39.56,19.95,0.52,2.41,3.76593080948594e-06,2.21798228908154e-11,0.2212269893156789,61.51289129342408,4.21357600936267e-06,3.63945829827079e-11,-0.2024444182050086,59.30031180024017
25.46,80.87,0.86,2.41,1.60427073979214e-05,1.70178107049702e-10,0.2192074665393566,61.89513235706384,1.80599112115384e-05,5.4254392552161e-10,-0.1816039685121246,61.34216980121798
19.02,93.55,0.99,1.2,2.12410242397497e-05,2.53036545168689e-10,0.2199371538453948,62.12572163028417,2.09055802408807e-05,8.39677221203527e-10,-0.1823757479227099,61.39448797209912
29.41,56.65,0.45,2.25,1.20394894874952e-05,8.977105706981929e-11,0.2196054770443185,61.99966342504467,1.25201568793217e-05,1.33745459144883e-10,-0.2044992809043193,58.96297344786823
31.68,45.42,0.87,2.45,8.06576567844225e-06,6.986521542781309e-11,0.221278989819642,62.44292892730304,9.78189004486236e-06,2.41156615709485e-10,-0.1817833753424115,61.19784901805889
23.18,61.25,0.21,1.56,1.58828818227653e-05,1.1180658637678901e-10,0.2202557371918795,61.032648239593954,1.37863958115941e-05,8.409271034759029e-11,-0.2250948130084459,59.06845213640259
18.69,45.28,0.69,2.0,1.06178320270181e-05,1.34334241647008e-10,0.2176633191830985,61.67012674140129,9.9777493594503e-06,3.21747004252767e-10,-0.1903442021829257,59.29782141843078
34.58,43.45,0.63,2.64,8.10772303546356e-06,6.0702629617476e-11,0.2200847477878846,62.25730582585047,9.49891519871804e-06,1.34259146342788e-10,-0.1931564299319957,60.33245386823882
26.83,78.26,0.31,2.87,1.69041331071605e-05,1.49777628855431e-10,0.2179319958641988,61.89568664883356,1.66712971203288e-05,2.01926611574918e-10,-0.2056279295826676,59.03955725710016
13.57,36.18,0.22,2.95,9.67543468157606e-06,2.15828156198459e-10,0.2106501090155942,61.97438247403894,7.85977829404639e-06,2.98156770457235e-10,-0.1987995804301844,62.45791776764481
15.77,75.57,1.14,2.05,1.70928756733775e-05,3.71702564627414e-10,0.2132026884037378,61.7519880675402,1.68717682551075e-05,2.19502525534052e-09,-0.1603815529788375,61.27364046513957
36.56,95.13,1.15,2.17,1.49048910323624e-05,1.23173538398805e-10,0.2232946331978921,62.39532147038776,2.03036300963745e-05,6.45594451543219e-10,-0.1720664572597296,59.13613095702729
13.19,53.8,0.63,2.89,1.33593512439412e-05,3.84946100972728e-10,0.2098525932127207,63.51954618674579,1.20896013555444e-05,1.2335538345409e-09,-0.1745207827046213,62.04234389059416
13.08,77.58,0.36,2.68,2.03956086010973e-05,4.88595769448001e-10,0.2104349197399702,62.128659219189394,1.73577447247972e-05,3.31109591625029e-09,-0.1567531604189502,60.93231241814099
13.08,75.22,0.5,2.09,1.99378183242378e-05,3.93092325314097e-10,0.2134602644123304,60.607148368218525,1.7050337070292e-05,3.1466305118427e-09,-0.156935561429781,60.63417466422981
41.71,52.0,1.08,2.46,7.68558454388257e-06,5.74593462885969e-11,0.2236121040971157,62.15200129478829,1.15083968394568e-05,2.43688945269907e-10,-0.1766741193588338,60.64560722166157
17.49,55.07,0.21,1.92,1.47926090402572e-05,1.5364611091174e-10,0.2181212145670935,62.09599626843671,1.21285124930305e-05,1.44997290650062e-10,-0.216237534445565,61.613320570148375
35.26,81.6,1.04,1.41,1.40822042035385e-05,1.02256284525541e-10,0.2231549164019055,61.693777863844026,1.76536341472928e-05,3.32755077910652e-10,-0.1848971599851518,59.48424792954517
24.17,48.7,0.89,1.87,1.00872785948721e-05,1.02020111321074e-10,0.2198885949323084,62.129403740740095,1.0830119437899e-05,2.71159001834892e-10,-0.1887091419728211,58.96913130212621
8.23,98.03,1.09,2.57,2.56874405493048e-05,4.3281954159298204e-09,0.18760245309935,67.62126400078056,2.19507001722367e-05,2.31855343401581e-08,-0.1313499641262913,67.71034844751672
33.23,36.41,0.36,2.53,7.62662270096605e-06,5.0429593622811895e-11,0.2196885164687972,61.88294252310954,7.93345438304491e-06,6.506152244815029e-11,-0.2086826129595168,59.62606159869187
43.91,11.53,1.37,1.54,1.70994596049392e-06,1.12821507042835e-11,0.2246879709428412,61.54347876092731,2.31584657766222e-06,6.37249880070923e-11,-0.1719224513141528,59.01743038752537
18.64,71.06,0.46,2.78,1.68228338482715e-05,2.4570000600252e-10,0.2145882620796878,60.95423080296857,1.5907410997288e-05,4.86625004014184e-10,-0.1918722377965142,59.94092025663524
17.97,82.22,1.46,1.68,1.68924773055636e-05,3.12736247251275e-10,0.2168542195755165,61.09663857655284,1.80545533027716e-05,3.0634137681853604e-09,-0.1496380811741611,62.29874216531211
23.81,24.05,1.43,1.28,4.67641723429859e-06,5.2894085703439e-11,0.2210221349802476,62.22726797086982,4.95818443610353e-06,3.12902580285799e-10,-0.1668260198212656,60.70111046827477
31.93,65.66,1.22,1.49,1.14043282629362e-05,9.463838111929039e-11,0.2236896641853044,62.156624341477205,1.41582913329187e-05,4.73385231417575e-10,-0.1739535435442627,59.73111254738392
23.1,36.98,0.68,2.8,7.85563734748799e-06,9.326094512149169e-11,0.217071214786469,61.48420294255227,8.01175246592137e-06,2.26171732435005e-10,-0.1884865116787341,59.69369468180999
36.46,46.68,1.12,1.22,7.66451391059938e-06,5.42521005461892e-11,0.2245681730891442,61.37866023549679,9.03970367114256e-06,2.90980050605762e-10,-0.1733995274607154,59.41312489423324
7.99,40.21,1.37,1.71,1.05675433863805e-05,1.4678848082519401e-09,0.1917749998812178,66.0761815892526,8.92148681850054e-06,8.15680268302466e-09,-0.1352656848047006,65.75513061624916
42.64,30.4,0.39,2.35,5.79704368313906e-06,3.01056627258547e-11,0.2217151404135612,61.102003817364206,6.58579335603825e-06,3.72702412130748e-11,-0.2106215826808384,60.25205653483823
38.3,30.5,1.38,2.99,4.36416184326054e-06,4.17006920492182e-11,0.2220820778825667,62.313090089636034,6.37906457087825e-06,3.70853975861809e-10,-0.1553782832617002,59.41365760809783
42.18,79.91,1.36,1.98,1.10854581532585e-05,8.693515802939789e-11,0.2246229330292625,62.20655961064928,1.76815733210486e-05,5.86011027891989e-10,-0.1646796142163364,60.42713434633696
36.37,44.9,0.9,1.63,7.84591121384061e-06,5.27688462385479e-11,0.2238877431715048,61.40100356032739,9.18077328396293e-06,1.45847370318445e-10,-0.1903769341093083,59.25558418606855
18.83,67.05,0.33,1.75,1.73407507713232e-05,1.69742189038904e-10,0.2187469653513918,62.17415329582854,1.47317473783535e-05,1.90585991978334e-10,-0.2119097149346142,60.4179611843267
21.37,45.6,0.86,1.32,1.01301559236717e-05,1.00287298428411e-10,0.2215227921634973,62.21837901583472,1.00019679211902e-05,2.3092463470086301e-10,-0.1937220028845278,60.32681200105284
33.12,13.82,0.81,1.26,2.69498403387763e-06,1.7292295776776697e-11,0.2232930414588695,61.02025174895959,2.7271563729239e-06,3.4964556811879e-11,-0.1984921124181608,60.78196868389276
41.16,71.19,0.72,1.35,1.30495648518652e-05,7.0937403652352e-11,0.2232068228422665,60.88647930499616,1.57517804238146e-05,1.33593162783656e-10,-0.1999501838620121,59.942434259610906
20.52,73.28,0.76,2.58,1.59946979473149e-05,2.28729849181957e-10,0.2151913443546203,60.93742698833408,1.64644960053499e-05,7.30863441949654e-10,-0.1784544289156993,61.340104321442695
19.43,61.93,0.32,1.22,1.65520072761162e-05,1.370107041151e-10,0.2202061157708889,61.21024783981758,1.40832153286546e-05,1.31319947383255e-10,-0.2179179504937991,60.52482764741973
16.61,85.63,1.26,2.46,1.85375497291734e-05,4.57712346810641e-10,0.2112861929308786,63.00298600773395,1.9355516822793e-05,3.79901208014381e-09,-0.1487362874034484,63.421180460766834
22.89,50.1,1.03,1.84,1.02340662005124e-05,1.1538207379128101e-10,0.2199949201312039,62.07019272857684,1.12479405847803e-05,3.91139774075492e-10,-0.1807042554314323,61.73129192264218
27.53,20.12,0.53,2.29,4.33918577843918e-06,3.4318874343230795e-11,0.2201089513528408,62.11072289562232,4.34526358138182e-06,5.5867563954933196e-11,-0.201889452179778,60.00001380273946
41.93,13.57,0.44,1.25,2.75631588690246e-06,1.22831387752227e-11,0.2235014521233868,59.97114739647318,2.75203814379158e-06,1.2674612282860798e-11,-0.2177110394615377,59.91142928502469
18.92,80.03,0.67,2.77,1.80172155193131e-05,2.82191348404793e-10,0.2147601470407773,60.88660256102087,1.76138221350767e-05,8.48666070999877e-10,-0.180100728384106,61.97814419983767
